propinsi_code,propinsi_name,airport_code,airport_name,year,pesawat_dtg,pesawat_brk,pesawat_total,penumpang_dtg,penumpang_brk,penumpang_total,penumpang_tra,bagasi_dtg,bagasi_brk,bagasi_total,barang_dtg,barang_brk,barang_total,pos_dtg,pos_brk,pos_total,keterangan
4,PROPINSI R I A U,A,SULTAN SYARIF KASIM II - PEKANBARU (INT),2021,19,22,41,13,93,106,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
4,PROPINSI R I A U,A,SULTAN SYARIF KASIM II - PEKANBARU (INT),2022,322,324,646,20.503,21.89,42.393,1,291.27,183.517,474.787,129,0,129,0,0,0,Data 12 Bln
4,PROPINSI R I A U,A,SULTAN SYARIF KASIM II - PEKANBARU (INT),2023,1.613,1.603,3.216,168.285,173.499,341.784,6,1.958.880,1.283.224,3.242.104,15.464,597,16.061,0,0,0,Data 12 Bln
4,PROPINSI R I A U,A,SULTAN SYARIF KASIM II - PEKANBARU (INT),2024,1.845,1.85,3.695,232.559,237.197,469.756,2,2.462.249,1.693.072,4.155.321,21.133,8.31,29.443,0,0,0,Data 12 Bln
4,PROPINSI R I A U,B,JAPURA - RENGAT,2020,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
4,PROPINSI R I A U,B,JAPURA - RENGAT,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
4,PROPINSI R I A U,B,JAPURA - RENGAT,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
4,PROPINSI R I A U,B,JAPURA - RENGAT,2023,37,36,73,81,78,159,0,1,0,1,0,0,0,0,0,0,Data 12 Bln
4,PROPINSI R I A U,B,JAPURA - RENGAT,2024,110,110,220,966,1.187,2.153,0,6.354,6.822,13.176,0,27,27,0,0,0,Data 12 Bln
4,PROPINSI R I A U,C,PASIR PANGARAIAN - ROKAN HULU,2020,36,36,72,224,228,452,0,2.066,1.966,4.032,0,0,0,0,0,0,Data 12 Bln
4,PROPINSI R I A U,C,PASIR PANGARAIAN - ROKAN HULU,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
4,PROPINSI R I A U,C,PASIR PANGARAIAN - ROKAN HULU,2022,85,85,170,506,653,1.159,0,4.193,4.746,8.939,0,0,0,11,0,11,Data 12 Bln
4,PROPINSI R I A U,C,PASIR PANGARAIAN - ROKAN HULU,2023,53,53,106,481,538,1.019,0,4.309,4.263,8.572,0,0,0,0,0,0,Data 12 Bln
4,PROPINSI R I A U,C,PASIR PANGARAIAN - ROKAN HULU,2024,105,105,210,1.01,1.064,2.074,0,5.659,5.235,10.894,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,A,HANG NADIM - BATAM (DOM),2020,11.602,11.621,23.223,1.340.861,1.147.704,2.488.565,184.566,4.929.340,8.298.654,13.227.994,14.173.018,15.368.914,29.541.932,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,A,HANG NADIM - BATAM (DOM),2021,10.036,10.045,20.081,1.020.966,1.043.543,2.064.509,168.185,6.687.826,8.861.701,15.549.527,16.824.672,13.426.197,30.250.869,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,A,HANG NADIM - BATAM (DOM),2022,13.268,13.266,26.534,1.780.400,1.680.588,3.460.988,162.965,13.683.220,15.667.182,29.513.367,18.696.427,11.324.378,30.020.805,9.366,595,9.961,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,A,HANG NADIM - BATAM (DOM),2023,14.155,14.091,28.246,1.966.007,1.902.089,3.868.096,52.123,15.399.396,16.872.874,32.272.270,21.396.105,8.596.248,29.992.353,27.51,1.427,28.937,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,A,HANG NADIM - BATAM (DOM),2024,14.541,14.45,28.991,1.914.692,1.919.245,3.833.937,253.769,13.798.581,15.156.347,28.954.928,27.502.375,8.069.921,35.572.296,6.723,243,6.966,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,A,HANG NADIM - BATAM (INT),2020,411,384,795,5.548,5.597,11.145,115,41.519,39.064,80.583,10.04,121.471,131.511,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,A,HANG NADIM - BATAM (INT),2021,178,177,355,36,341,377,0,0,3.846,3.846,43.57,66.593,110.163,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,A,HANG NADIM - BATAM (INT),2022,465,453,918,13.979,14.126,28.105,408,228.505,147.296,375.801,57.493,38.417,95.91,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,A,HANG NADIM - BATAM (INT),2023,631,666,1.297,23.82,20.513,44.333,555,332.726,189.328,522.054,7.742,3.735,11.477,1.177,2.072,3.249,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,A,HANG NADIM - BATAM (INT),2024,609,691,1.3,40.791,44.265,85.056,353,628.163,457.038,1.085.201,164.352,106.667,271.019,244,301,545,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,B,RAJA HAJI FISABILILLAH - TANJUNG PINANG (DOMESTIK),2020,1.205,1.213,2.418,58.989,60.527,119.516,66,267.105,236.831,503.936,2.138.833,849.353,2.988.186,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,B,RAJA HAJI FISABILILLAH - TANJUNG PINANG (DOMESTIK),2021,1.453,1.448,2.901,63.673,64.669,128.342,691,451.411,465.96,917.371,3.331.407,1.724.985,5.056.392,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,B,RAJA HAJI FISABILILLAH - TANJUNG PINANG (DOMESTIK),2022,1.958,1.96,3.918,104.747,102.075,206.822,0,808.628,778.896,1.587.524,2.908.571,1.811.864,4.720.435,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,B,RAJA HAJI FISABILILLAH - TANJUNG PINANG (DOMESTIK),2023,1.691,1.695,3.386,117.103,113.569,230.672,0,936.244,805.311,1.741.555,3.838.511,2.323.819,6.162.330,0,792,792,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,B,RAJA HAJI FISABILILLAH - TANJUNG PINANG (DOMESTIK),2024,1.98,1.986,3.966,132.509,128.061,260.57,1,984.267,941.433,1.925.700,4.607.400,3.553.107,8.160.507,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,B,RAJA HAJI FISABILILLAH - TANJUNG PINANG (INTERNASIONAL),2020,8,6,14,439,0,439,0,4.764,0,4.764,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,B,RAJA HAJI FISABILILLAH - TANJUNG PINANG (INTERNASIONAL),2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,B,RAJA HAJI FISABILILLAH - TANJUNG PINANG (INTERNASIONAL),2022,4,6,10,10,18,28,0,0,10,10,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,B,RAJA HAJI FISABILILLAH - TANJUNG PINANG (INTERNASIONAL),2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,B,RAJA HAJI FISABILILLAH - TANJUNG PINANG (INTERNASIONAL),2024,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,C,DABO - SINGKEP,2020,566,566,1.132,5.501,5.405,10.906,0,25.819,25.192,51.011,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,C,DABO - SINGKEP,2021,548,548,1.096,3.492,4.093,7.585,0,26.108,31.461,57.569,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,C,DABO - SINGKEP,2022,456,456,912,3.812,4.207,8.019,0,31.186,34.115,65.301,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,C,DABO - SINGKEP,2023,422,421,843,4.317,4.666,8.983,0,35.546,37.044,72.59,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,C,DABO - SINGKEP,2024,635,641,1.276,6.081,6.666,12.747,0,32.741,32.21,64.951,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,D,RAJA HAJI ABDULLAH - TANJUNG BALAI KARIMUN,2020,176,174,350,1.079,1.303,2.382,0,4.232,7.089,11.321,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,D,RAJA HAJI ABDULLAH - TANJUNG BALAI KARIMUN,2021,208,208,416,1.454,1.689,3.143,0,11.881,14.189,26.07,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,D,RAJA HAJI ABDULLAH - TANJUNG BALAI KARIMUN,2022,176,176,352,1.676,1.807,3.483,0,14.135,14.79,28.925,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,D,RAJA HAJI ABDULLAH - TANJUNG BALAI KARIMUN,2023,123,123,246,1.13,1.22,2.35,0,9.783,10.96,20.743,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,D,RAJA HAJI ABDULLAH - TANJUNG BALAI KARIMUN,2024,284,281,565,2.448,2.786,5.234,0,12.2,15.651,27.851,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,E,PINANG KAMPAI - DUMAI,2020,564,565,1.129,15.038,14.121,29.159,0,66.212,63.384,129.596,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,E,PINANG KAMPAI - DUMAI,2021,202,202,404,479,462,941,0,6.904,9.489,16.393,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,E,PINANG KAMPAI - DUMAI,2022,87,87,174,222,223,445,0,1.592,2.093,3.685,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,E,PINANG KAMPAI - DUMAI,2023,9,37,46,53,56,109,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,E,PINANG KAMPAI - DUMAI,2024,26,26,52,177,221,398,0,707,0,707,0,0,0,1,0,1,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,F,SULTAN HAROEN SETIA NEGARA - PELALAWAN,2020,199,196,395,1.018,919,1.937,0,3.194,2.676,5.87,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,F,SULTAN HAROEN SETIA NEGARA - PELALAWAN,2021,218,218,436,672,686,1.358,0,100,979,290,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,F,SULTAN HAROEN SETIA NEGARA - PELALAWAN,2022,347,347,694,1.422,1.324,2.746,0,1.063,535,1.598,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,F,SULTAN HAROEN SETIA NEGARA - PELALAWAN,2023,316,315,631,1.316,1.345,2.661,0,10,6.922,6.932,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,F,SULTAN HAROEN SETIA NEGARA - PELALAWAN,2024,401,400,801,1.677,1.65,3.327,0,20,9.672,9.692,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,G,RANAI - NATUNA,2020,331,331,662,19.051,19.861,38.912,0,176.688,94.633,271.321,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,G,RANAI - NATUNA,2021,330,330,660,18.16,18.387,36.547,0,95.814,67.751,163.565,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,G,RANAI - NATUNA,2022,392,392,784,24.659,24.412,49.071,0,213.789,156.848,370.637,219.984,83.92,303.904,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,G,RANAI - NATUNA,2023,419,419,838,25.118,25.031,50.149,0,226.306,158.35,384.656,225.726,82.991,308.717,1,0,1,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,G,RANAI - NATUNA,2024,466,464,930,26.508,26.613,53.121,0,254.588,174.474,429.062,253.082,87.455,340.537,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,H,BANDARA KHUSUS MATAK - ANAMBAS,2020,2.309,2.311,4.62,33.085,33.016,66.101,0,12.384,8.673,21.057,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,H,BANDARA KHUSUS MATAK - ANAMBAS,2021,1.862,1.862,3.724,23.662,23.851,47.513,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,H,BANDARA KHUSUS MATAK - ANAMBAS,2022,2.549,2.549,5.098,32.525,32.594,65.119,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,H,BANDARA KHUSUS MATAK - ANAMBAS,2023,407,405,812,17.99,18.016,36.006,0,1.842.217,1.615.767,3.457.984,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,H,BANDARA KHUSUS MATAK - ANAMBAS,2024,393,392,785,17.876,18.059,35.935,0,1.772.634,1.589.230,3.361.864,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,I,BANDARA LETUNG - KEPULAUAN ANAMBAS,2020,160,160,320,7.82,6.964,14.784,0,28.261,15.703,43.964,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,I,BANDARA LETUNG - KEPULAUAN ANAMBAS,2021,156,156,312,7.001,6.681,13.682,0,21.938,14.494,36.432,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,I,BANDARA LETUNG - KEPULAUAN ANAMBAS,2022,233,233,466,7.962,7.886,15.848,0,32.781,23.642,56.423,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,I,BANDARA LETUNG - KEPULAUAN ANAMBAS,2023,257,257,514,9.655,9.327,18.982,205,37.965,29.687,67.652,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,I,BANDARA LETUNG - KEPULAUAN ANAMBAS,2024,275,301,576,8.129,8.647,16.776,0,30.39,26.753,57.143,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,J,UPTD TEMPULING - INDRAGIRI HILIR,2020,17,17,34,85,73,158,0,468,405,873,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,J,UPTD TEMPULING - INDRAGIRI HILIR,2021,52,52,104,60,90,150,0,396,489,885,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,J,UPTD TEMPULING - INDRAGIRI HILIR,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,J,UPTD TEMPULING - INDRAGIRI HILIR,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,J,UPTD TEMPULING - INDRAGIRI HILIR,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,K,BANDARA TAMBELAN,2024,116,116,232,1.128,1.137,2.265,0,4.024,3.616,7.64,0,0,0,0,0,0,Data 12 Bln
5,PROPINSI KEPULAUAN RIAU,L,BANDARA ABDUL HARIS NASUTION,2024,1,1,2,8,8,16,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,A,SULTAN THAHA - JAMBI (DOMESTIK),2020,3.937,3.904,7.841,283.448,269.137,552.585,5.241,1.321.268,1.223.041,2.544.309,3.229.939,2.046.425,5.276.364,0,191,191,Data 12 Bln
6,PROPINSI JAMBI,A,SULTAN THAHA - JAMBI (DOMESTIK),2021,2.818,2.819,5.637,215.217,215.07,430.287,0,0,0,0,1.772.119,1.946.803,3.718.922,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,A,SULTAN THAHA - JAMBI (DOMESTIK),2022,3.665,3.667,7.332,406.541,427.969,834.51,32,2.974.463,2.989.188,5.963.651,2.128.541,1.829.583,3.958.124,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,A,SULTAN THAHA - JAMBI (DOMESTIK),2023,4.109,4.111,8.22,487.463,499.984,987.447,226,3.665.294,3.353.420,7.018.714,1.766.964,1.691.389,3.458.353,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,A,SULTAN THAHA - JAMBI (DOMESTIK),2024,4.134,4.119,8.253,480.786,503.165,983.951,135,3.731.688,3.435.338,7.167.026,1.686.858,1.846.179,3.533.037,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,A,SULTAN THAHA - JAMBI (INTERNASIONAL),2024,17,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,B,DEPATI PARBO - KERINCI,2020,86,86,172,2.353,2.542,4.895,0,2.739,3.026,5.765,0,0,0,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,B,DEPATI PARBO - KERINCI,2021,5,5,10,62,59,121,0,3,3,6,0,0,0,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,B,DEPATI PARBO - KERINCI,2022,25,24,49,226,231,457,0,1.414,1.764,3.178,931,960,1.891,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,B,DEPATI PARBO - KERINCI,2023,7,7,14,53,52,105,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,B,DEPATI PARBO - KERINCI,2024,109,109,218,1.11,1.201,2.311,0,4.606,5.37,9.976,0,0,0,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,C,MUARO BUNGO,2020,516,516,1.032,9.653,8.864,18.517,0,59.542,42.177,101.719,79.896,451,80.347,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,C,MUARO BUNGO,2021,16,16,32,803,867,1.67,0,7.211,6.725,13.936,0,0,0,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,C,MUARO BUNGO,2022,126,126,252,12.129,12.221,24.35,0,99.923,97.577,197.5,758,652,1.41,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,C,MUARO BUNGO,2023,141,141,282,12.768,12.942,25.71,0,109.682,96.314,205.996,1.62,260,1.88,0,0,0,Data 12 Bln
6,PROPINSI JAMBI,C,MUARO BUNGO,2024,215,216,431,15.347,15.492,30.839,0,129.732,115.946,245.678,3.541,804,4.345,1,0,1,Data 12 Bln
7,PROPINSI BENGKULU,A,FATMAWATI SOEKARNO - PADANG KEMILING,2020,2.081,2.079,4.16,158.017,181.107,339.124,107,2.524,0,2.524,1.244.634,455.458,1.700.092,0,0,0,Data 12 Bln
7,PROPINSI BENGKULU,A,FATMAWATI SOEKARNO - PADANG KEMILING,2021,1.654,1.656,3.31,163.351,159.363,322.714,0,0,0,0,904.353,330.371,1.234.724,0,0,0,Data 12 Bln
7,PROPINSI BENGKULU,A,FATMAWATI SOEKARNO - PADANG KEMILING,2022,2.22,2.22,4.44,255.93,277.379,533.309,0,1.458.855,1.310.857,2.769.712,1.146.172,354.913,1.501.085,0,100,100,Data 12 Bln
7,PROPINSI BENGKULU,A,FATMAWATI SOEKARNO - PADANG KEMILING,2023,2.325,2.326,4.651,299.676,307.667,607.343,18,2.345.669,2.083.107,4.428.776,1.270.083,391.669,1.661.752,305,0,305,Data 12 Bln
7,PROPINSI BENGKULU,A,FATMAWATI SOEKARNO - PADANG KEMILING,2024,2.39,2.391,4.781,291.933,300.196,592.129,0,2.331.136,2.095.766,4.426.902,1.184.831,558.989,1.743.820,2.492,4.957,7.449,Data 12 Bln
7,PROPINSI BENGKULU,B,MUKO-MUKO,2020,144,144,288,344,442,786,0,1.994,2.474,4.468,169,173,342,0,0,0,Data 12 Bln
7,PROPINSI BENGKULU,B,MUKO-MUKO,2021,210,210,420,372,479,851,0,1.837,2.672,4.509,0,0,0,0,0,0,Data 12 Bln
7,PROPINSI BENGKULU,B,MUKO-MUKO,2022,207,207,414,917,1.194,2.111,1,5.175,6.822,11.997,0,0,0,0,0,0,Data 12 Bln
7,PROPINSI BENGKULU,B,MUKO-MUKO,2023,207,207,414,1.408,1.845,3.253,0,9.299,10.881,20.18,0,0,0,0,0,0,Data 12 Bln
7,PROPINSI BENGKULU,B,MUKO-MUKO,2024,208,208,416,1.528,1.865,3.393,0,5.938,6.641,12.579,0,0,0,0,0,0,Data 12 Bln
7,PROPINSI BENGKULU,C,ENGGANO,2024,109,109,218,1.002,1.141,2.143,0,3.738,3.257,6.995,0,0,0,0,0,0,Data 12 Bln
8,PROPINSI SUMATERA SELATAN,A,SM BADARUDIN II - PALEMBANG (DOM),2020,8.574,8.693,17.267,712.47,676.702,1.389.172,12.01,3.399.343,3.397.542,6.796.885,4.098.145,2.165.479,6.263.624,4.607,6.124,10.731,Data 12 Bln
8,PROPINSI SUMATERA SELATAN,A,SM BADARUDIN II - PALEMBANG (DOM),2021,5.557,5.603,11.16,513.698,519.497,1.033.195,0,0,0,0,3.306.897,2.380.472,5.687.369,0,0,0,Data 12 Bln
8,PROPINSI SUMATERA SELATAN,A,SM BADARUDIN II - PALEMBANG (DOM),2022,8.631,8.629,17.26,1.021.382,1.026.743,2.048.125,5.369,11.600.559,7.929.398,19.529.957,2.880.038,2.416.778,5.296.816,0,0,0,Data 12 Bln
8,PROPINSI SUMATERA SELATAN,A,SM BADARUDIN II - PALEMBANG (DOM),2023,9.649,9.645,19.294,1.356.967,1.364.074,2.721.041,15.786,9.822.752,10.345.892,20.168.644,2.679.609,2.413.213,5.092.822,0,789,789,Data 12 Bln
8,PROPINSI SUMATERA SELATAN,A,SM BADARUDIN II - PALEMBANG (DOM),2024,9.409,9.41,18.819,1.374.281,1.380.250,2.754.531,15.64,9.955.910,10.485.104,20.441.014,2.902.179,2.916.277,5.818.456,133,841,974,Data 12 Bln
8,PROPINSI SUMATERA SELATAN,A,SM BADARUDIN II - PALEMBANG (INT),2020,201,202,403,23.052,21.085,44.137,9,318.206,155.946,474.152,11.391,11.866,23.257,0,0,0,Data 12 Bln
8,PROPINSI SUMATERA SELATAN,A,SM BADARUDIN II - PALEMBANG (INT),2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
8,PROPINSI SUMATERA SELATAN,A,SM BADARUDIN II - PALEMBANG (INT),2022,57,56,113,4.782,4.984,9.766,0,120.835,44.636,165.471,0,0,0,0,0,0,Data 12 Bln
8,PROPINSI SUMATERA SELATAN,A,SM BADARUDIN II - PALEMBANG (INT),2023,94,75,169,16.022,12.161,28.183,0,359.277,153.381,512.658,413,0,413,0,0,0,Data 12 Bln
8,PROPINSI SUMATERA SELATAN,A,SM BADARUDIN II - PALEMBANG (INT),2024,111,105,216,30.258,31.311,61.569,1,811.276,452.323,1.263.599,218,0,218,0,0,0,Data 12 Bln
8,PROPINSI SUMATERA SELATAN,B,ATUNG BUNGSU - PAGAR ALAM,2024,209,208,417,942,1.157,2.099,0,2.495,1.308,3.803,0,0,0,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,A,H. AS. HANANDJOEDIN - TANJUNG PANDAN (DOM),2020,2.182,2.18,4.362,152.684,153.768,306.452,315,842.015,836.643,1.678.658,1.966.522,980.578,2.947.100,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,A,H. AS. HANANDJOEDIN - TANJUNG PANDAN (DOM),2021,2.105,2.106,4.211,155.205,155.119,310.324,0,0,0,0,3.765.431,1.618.787,5.384.218,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,A,H. AS. HANANDJOEDIN - TANJUNG PANDAN (DOM),2022,2.793,2.793,5.586,293.719,291.223,584.942,15.798,2.122.153,2.088.072,4.210.225,4.160.861,1.091.805,5.252.666,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,A,H. AS. HANANDJOEDIN - TANJUNG PANDAN (DOM),2023,2.566,2.566,5.132,323.361,319.527,642.888,7.775,2.289.005,2.276.882,4.565.887,3.900.540,1.262.157,5.162.697,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,A,H. AS. HANANDJOEDIN - TANJUNG PANDAN (DOM),2024,2.105,2.104,4.209,277.226,280.608,557.834,2.238,2.007.568,2.019.159,4.026.727,3.381.899,1.101.760,4.483.659,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,A,H. AS. HANANDJOEDIN - TANJUNG PANDAN (INT),2020,46,48,94,3.332,4.025,7.357,0,23.157,19.709,42.866,0,0,0,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,A,H. AS. HANANDJOEDIN - TANJUNG PANDAN (INT),2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,A,H. AS. HANANDJOEDIN - TANJUNG PANDAN (INT),2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,A,H. AS. HANANDJOEDIN - TANJUNG PANDAN (INT),2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,A,H. AS. HANANDJOEDIN - TANJUNG PANDAN (INT),2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,B,DEPATI AMIR - PANGKAL PINANG (DOMESTIK),2020,4.797,4.795,9.592,337.873,317.036,654.909,18.157,1.594.024,1.691.682,3.285.706,3.779.016,2.243.659,6.022.675,0,2.039,2.039,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,B,DEPATI AMIR - PANGKAL PINANG (DOMESTIK),2021,3.468,3.468,6.936,320.653,316.999,637.652,0,0,0,0,6.838.603,2.571.174,9.409.777,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,B,DEPATI AMIR - PANGKAL PINANG (DOMESTIK),2022,5.126,5.124,10.25,594.046,574.058,1.168.104,29.103,4.415.871,4.555.475,8.971.346,8.335.140,2.191.754,10.526.894,0,1.099,1.099,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,B,DEPATI AMIR - PANGKAL PINANG (DOMESTIK),2023,5.106,5.106,10.212,654.301,621.569,1.275.870,39.382,4.860.006,4.818.807,9.678.813,7.050.338,2.140.865,9.191.203,1,3.153,3.154,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,B,DEPATI AMIR - PANGKAL PINANG (DOMESTIK),2024,4.772,4.767,9.539,599.204,603.463,1.202.667,28.211,4.529.202,4.756.670,9.285.872,7.807.640,2.542.514,10.350.154,0,1.002,1.002,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,B,DEPATI AMIR - PANGKAL PINANG (INTERNASIONAL),2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,B,DEPATI AMIR - PANGKAL PINANG (INTERNASIONAL),2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,B,DEPATI AMIR - PANGKAL PINANG (INTERNASIONAL),2022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
9,PROPINSI BANGKA BELITUNG,B,DEPATI AMIR - PANGKAL PINANG (INTERNASIONAL),2023,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
